data_id,city_name,country_id,year,population,human_development_index,mobility_index,air_quality_index,energy_consumption_index,education_index,school_life_expectancy,healthcare_index,life_expectancy,income_inequality_index,employment_rate,governance_index,safety_index,internet_quality_index,city_development_index
C357_2018,Huaian,CHN,2018-2019,382103,57.81,64.52,55.25,64.78,47.06,7,61.95,60,64.41,37.66,60.75,63.76,66.12,58.63
C358_2018,Huaibei,CHN,2018-2019,2420185,51.38,61.14,49.52,50.84,52.78,8,67.95,52,33.41,49.38,50.45,38.62,38.07,49.22
C359_2018,Huaihua,CHN,2018-2019,1076373,74.29,65.20,28.79,37.76,67.87,10,71.24,48,83.77,49.52,46.72,44.29,37.95,53.31
C360_2018,Huainan,CHN,2018-2019,685188,61.06,60.40,56.44,54.39,63.19,9,53.85,48,66.13,41.44,58.01,34.79,43.96,53.26
C361_2018,Huambo,AGO,2018-2019,1392911,56.79,55.28,44.92,53.43,55.03,8,60.43,46,54.90,64.91,48.51,32.47,46.17,51.61
C362_2018,Huancayo,PER,2018-2019,643978,58.80,54.85,64.73,56.35,48.48,7,58.40,61,69.52,53.67,55.60,58.39,52.34,57.23
C363_2018,Huangshi,CHN,2018-2019,375559,50.31,50.33,64.35,52.23,39.81,6,40.70,51,70.41,42.26,51.97,47.48,53.98,51.35
C364_2018,Hubli Dharwad,IND,2018-2019,797691,51.01,51.16,35.72,56.00,60.59,9,63.26,51,29.18,61.05,52.26,52.53,44.27,50.60
C365_2018,Hufuf Mubarraz,SAU,2018-2019,1079116,53.25,57.03,58.88,47.70,50.24,8,67.76,55,41.75,52.06,50.62,38.38,55.00,51.94
C366_2018,Huizhou,CHN,2018-2019,813375,52.28,45.10,65.94,51.81,48.47,7,56.18,59,52.20,53.93,52.42,53.86,62.32,54.22
C367_2018,Huludao,CHN,2018-2019,2359640,55.51,59.76,51.96,49.50,51.36,8,59.26,55,55.90,45.79,63.74,55.24,63.89,55.64
C368_2018,Hungnam,PRK,2018-2019,746380,55.08,57.16,52.74,56.05,44.25,7,50.12,55,70.87,48.27,42.52,62.93,50.60,53.55
C369_2018,Huzhou,CHN,2018-2019,342283,61.66,52.08,46.78,51.42,70.30,11,59.29,56,55.39,48.06,54.49,60.60,52.34,55.08
C370_2018,Hyderabad_ind,IND,2018-2019,933861,64.49,52.80,31.37,45.58,72.27,11,67.97,50,53.22,76.47,56.55,51.12,36.12,54.35
C371_2018,Hyderabad_pak,PAK,2018-2019,9481623,52.24,66.01,57.17,49.21,55.23,8,50.96,58,50.52,46.79,62.46,66.13,57.01,56.15
C372_2018,Iasi,ROU,2018-2019,9481623,52.66,62.85,58.73,57.45,52.05,8,49.73,50,56.19,63.47,56.33,41.75,43.07,54.16
C373_2018,Ibadan,NGA,2018-2019,316208,45.52,55.48,52.06,53.52,38.55,6,53.17,53,44.84,58.93,53.96,52.37,66.01,52.89
C374_2018,Ibague,COL,2018-2019,3382598,52.56,52.51,45.44,57.07,45.68,7,51.11,49,60.88,73.54,56.86,49.40,49.81,54.23
C375_2018,Ibb,YEM,2018-2019,575489,63.46,57.66,39.08,50.15,61.47,9,53.68,49,75.22,40.76,56.08,53.57,54.62,54.23
C376_2018,Ikorodu,NGA,2018-2019,567281,51.05,62.05,46.57,61.98,60.34,9,56.25,54,36.57,51.51,58.50,58.86,40.15,53.28
C377_2018,Iligan,PHL,2018-2019,838492,52.76,61.55,42.00,55.79,47.58,7,53.81,48,56.90,45.01,50.60,48.12,60.68,52.20
C378_2018,Iloilo,PHL,2018-2019,355531,52.65,55.88,38.03,38.10,42.77,6,58.28,51,56.90,48.96,61.93,55.51,68.20,52.46
C379_2018,Ilorin,NGA,2018-2019,460019,65.26,41.33,71.45,52.10,58.69,9,74.12,68,62.96,53.46,61.67,57.01,53.29,58.61
C380_2018,Incheon,KOR,2018-2019,909324,66.15,52.39,26.80,46.01,61.97,9,57.18,39,79.31,48.39,58.38,32.66,74.83,53.79
C381_2018,Indianapolis,USA,2018-2019,2763344,50.78,65.68,48.64,50.09,42.14,6,63.59,55,46.62,58.54,48.41,53.60,52.98,53.03
C382_2018,Indore,IND,2018-2019,1767235,46.86,58.22,47.43,50.93,42.96,6,52.10,53,45.53,49.92,51.30,58.71,74.42,53.15
C383_2018,Ipoh,MYS,2018-2019,2822329,54.47,51.89,37.06,48.19,47.90,7,48.88,48,66.62,41.81,50.63,56.81,51.31,50.11
C384_2018,Iquitos,PER,2018-2019,786365,48.22,51.73,51.35,58.12,56.89,9,50.08,51,37.68,36.88,58.00,52.67,50.63,50.40
C385_2018,Irbid,JOR,2018-2019,455977,53.90,55.46,53.71,60.96,48.74,7,57.53,51,55.43,48.54,52.31,42.90,68.49,54.41
C386_2018,Islamabad,PAK,2018-2019,554903,54.76,50.40,40.80,64.37,57.45,9,61.63,45,45.21,47.01,48.11,31.51,71.94,51.84
C387_2018,Istanbul,TUR,2018-2019,1061412,45.21,25.88,30.27,13.00,36.94,6,59.95,45,38.75,51.40,46.58,44.30,26.55,37.36
C388_2018,Izmir,TUR,2018-2019,14750771,56.88,54.20,36.42,15.10,50.18,8,63.80,51,56.66,48.99,58.43,52.95,26.55,46.33
C389_2018,Jabalpur,IND,2018-2019,2936607,65.24,52.14,23.42,59.04,67.74,10,64.99,48,62.98,60.21,50.88,56.58,53.62,55.16
C390_2018,Jacksonville,USA,2018-2019,1410826,57.39,52.49,50.45,49.68,58.11,9,52.58,51,61.47,54.90,55.08,50.67,58.99,54.44
C391_2018,Jaipur,IND,2018-2019,904170,54.63,50.37,50.22,50.61,52.08,8,59.56,55,52.25,41.85,57.50,55.51,44.86,51.48
C392_2018,Jakarta,IDN,2018-2019,3716538,55.72,35.61,19.15,16.91,63.77,10,53.63,40,49.77,60.61,49.31,46.28,25.15,42.02
C393_2018,Jalandhar,IND,2018-2019,10516927,51.64,47.52,62.68,42.97,39.71,6,58.47,61,56.75,78.99,57.30,61.94,39.97,54.63
C394_2018,Jambi,IDN,2018-2019,1014462,55.20,63.42,45.77,37.30,60.80,9,58.29,51,46.50,42.66,62.05,47.67,53.48,51.79
C395_2018,Jamshedpur,IND,2018-2019,600928,53.77,46.46,54.08,36.52,38.16,6,48.56,53,74.59,54.22,48.29,56.12,63.02,52.00
C396_2018,Jeddah,SAU,2018-2019,1542729,69.76,43.93,35.35,63.09,75.22,11,75.90,56,58.15,55.51,65.06,56.32,63.21,59.17
C397_2018,Jerusalem,ISR,2018-2019,907062,50.98,61.25,39.93,51.79,58.33,9,61.51,48,33.10,60.42,53.26,42.68,58.17,52.04
C398_2018,Ji Nan Shandong,CHN,2018-2019,5051675,62.49,52.95,54.64,49.16,46.60,7,68.31,64,72.55,53.03,54.90,70.22,47.55,56.99
C399_2018,Jiamusi,CHN,2018-2019,696619,48.59,42.30,37.09,44.56,45.28,7,44.79,47,55.69,53.22,50.33,60.06,63.38,49.67
C400_2018,Jiangmen,CHN,2018-2019,1640356,56.24,65.74,33.86,56.04,48.46,7,50.24,51,70.01,38.37,56.73,69.88,63.44,55.28
C401_2018,Jiangyin,CHN,2018-2019,778701,54.56,47.00,37.68,71.84,50.55,8,60.85,49,52.28,52.76,54.07,49.04,63.24,53.93
C402_2018,Jiaozuo,CHN,2018-2019,751758,59.39,49.78,44.39,63.48,70.26,11,50.68,47,57.24,53.22,61.36,44.92,54.19,54.95
C403_2018,Jiaxing,CHN,2018-2019,1139804,64.75,49.08,46.69,50.39,51.97,8,47.98,45,94.29,39.88,57.83,40.06,52.03,53.02
C404_2018,Jiddah,SAU,2018-2019,4432771,53.52,57.54,40.27,52.61,49.35,7,54.45,50,56.77,51.69,46.52,56.44,64.33,53.00
C405_2018,Jieyang,CHN,2018-2019,1048635,57.04,47.13,54.44,43.92,53.66,8,67.58,58,49.88,26.30,55.06,53.23,76.39,52.76
C406_2018,Jilin,CHN,2018-2019,1569036,62.48,47.80,42.12,46.09,65.09,10,52.57,55,69.79,45.49,52.33,70.28,61.60,55.32
C407_2018,Jincheng,CHN,2018-2019,673159,53.61,47.51,56.31,51.88,57.74,9,50.69,48,52.40,60.84,55.91,37.99,73.66,54.49
C408_2018,Jingzhou Hubei,CHN,2018-2019,1007984,59.76,60.19,66.60,47.59,45.57,7,54.46,59,79.26,42.87,55.95,56.55,54.36,56.34
C409_2018,Jinhua,CHN,2018-2019,1024349,58.04,43.91,50.41,47.98,61.43,9,65.11,57,47.59,61.50,54.48,55.85,57.50,54.58
C410_2018,Jining Shandong,CHN,2018-2019,1449696,59.14,61.98,43.75,57.34,58.08,9,49.21,52,70.14,54.40,58.11,62.10,27.59,54.27
C411_2018,Jinzhou,CHN,2018-2019,1100598,47.82,54.42,64.95,50.68,29.61,4,46.84,54,67.01,59.88,54.01,48.77,62.53,53.87
C412_2018,Jiujiang,CHN,2018-2019,865936,42.14,59.38,30.82,70.44,34.71,5,54.86,50,36.86,47.15,59.45,65.02,54.95,51.36
C413_2018,Jixi Heilongjiang,CHN,2018-2019,925125,55.76,35.92,42.86,43.05,55.20,8,56.18,55,55.89,69.36,56.15,65.45,29.57,50.96
C414_2018,Joao Pessoa,BRA,2018-2019,1346927,63.42,50.27,44.83,61.29,62.32,9,64.80,50,63.13,55.75,53.75,39.18,64.03,55.94
C415_2018,Jodhpur,IND,2018-2019,1397195,65.70,40.90,43.63,54.54,51.93,8,63.64,47,81.52,40.66,52.74,34.37,50.27,51.42
C416_2018,Johannesburg,ZAF,2018-2019,5485986,51.99,42.28,52.33,21.61,39.05,6,59.84,55,,71.15,57.69,53.10,23.40,46.72
C417_2018,Johor Bahru,MYS,2018-2019,983359,53.95,44.60,26.37,58.59,65.22,10,55.24,47,41.39,78.80,51.84,58.25,66.10,54.64
C418_2018,Joinville,BRA,2018-2019,1269802,63.91,56.92,41.70,64.37,62.75,9,66.13,52,62.86,63.14,53.45,46.88,67.42,58.56
C419_2018,Jos,NGA,2018-2019,858040,57.01,53.94,38.70,60.63,42.42,6,53.07,50,75.55,58.44,60.69,59.34,81.12,58.39
C420_2018,Kabul,AFG,2018-2019,4011770,55.84,37.15,35.91,45.93,36.84,6,62.55,48,68.13,46.89,58.28,45.69,37.21,47.46
C421_2018,Kaduna,NGA,2018-2019,1082896,51.53,48.45,38.77,41.80,46.73,7,48.73,46,59.13,61.47,61.51,50.51,62.51,51.96
C422_2018,Kaesong,PRK,2018-2019,337142,46.60,60.96,63.83,60.87,44.22,7,58.73,57,36.85,47.85,48.30,47.26,43.06,51.19
C423_2018,Kahriz,IRN,2018-2019,247350,52.26,48.22,33.12,49.91,54.52,8,53.57,49,48.70,55.86,50.70,60.40,42.41,49.74
C424_2018,Kaifeng,CHN,2018-2019,770393,67.54,45.36,49.94,58.27,71.71,11,54.89,53,76.03,52.52,57.58,54.82,79.76,60.09
C425_2018,Kamenogorsk,KAZ,2018-2019,1186358,63.75,39.80,38.12,57.78,58.16,9,66.88,52,66.20,48.97,46.89,51.20,60.22,53.42
C426_2018,Kampala,UGA,2018-2019,324095,51.64,53.40,45.85,41.43,46.39,7,56.13,48,52.41,55.82,48.72,41.53,67.57,50.93
C427_2018,Kampung Baru Subang,MYS,2018-2019,2986352,52.14,54.09,66.18,56.04,46.93,7,50.20,58,59.30,47.77,54.21,58.02,56.81,54.96
C428_2018,Kananga,COD,2018-2019,821142,47.93,56.33,43.78,62.27,49.25,7,50.87,53,43.68,42.77,67.07,63.60,58.65,53.83
C429_2018,Kanazawa,JPN,2018-2019,1335199,61.39,47.48,61.67,58.71,59.12,9,60.71,61,64.34,59.13,55.57,59.94,52.64,57.93
C430_2018,Kandahar,AFG,2018-2019,455935,56.34,43.39,50.88,44.66,55.63,8,58.84,59,54.54,56.13,61.51,68.02,48.59,54.22
C431_2018,Kannur,IND,2018-2019,467073,53.63,50.16,50.77,51.12,43.79,7,71.77,57,45.34,59.25,44.94,47.77,43.92,50.88
C432_2018,Kano,NGA,2018-2019,2048275,51.73,47.76,27.00,65.65,39.01,6,47.59,42,68.59,55.91,63.64,52.77,44.35,51.23
C433_2018,Kanpur,IND,2018-2019,3820082,54.50,56.17,39.76,45.12,53.83,8,61.77,45,47.90,34.76,56.79,34.42,67.77,49.83
C434_2018,Karachi,PAK,2018-2019,3080571,52.38,39.75,46.64,12.10,62.06,9,44.22,46,50.87,67.42,59.62,46.48,50.87,48.00
C435_2018,Karagandy,KAZ,2018-2019,15400223,50.91,53.05,38.66,65.23,41.07,6,56.00,47,55.67,55.65,56.98,47.14,62.94,53.24
C436_2018,Karaj,IRN,2018-2019,493175,46.84,53.02,41.73,56.05,42.90,6,50.95,45,46.68,43.87,50.77,43.68,78.95,50.86
C437_2018,Kathmandu,NPL,2018-2019,1584624,52.31,42.58,40.65,56.78,43.70,7,57.46,47,55.78,76.11,49.98,41.48,74.32,53.88
C438_2018,Katowice,POL,2018-2019,1329732,43.40,44.76,70.33,46.81,40.40,6,60.11,62,29.70,46.17,56.27,54.83,41.38,49.08
C439_2018,Kawaguchi,JPN,2018-2019,296348,59.27,42.27,36.29,60.16,59.73,9,69.25,49,48.82,41.01,63.06,42.89,44.46,50.79
C440_2018,Kawasaki,JPN,2018-2019,607920,59.17,49.02,51.05,46.04,67.32,10,54.69,48,55.49,64.19,49.50,38.13,65.49,54.09
C441_2018,Kayamkulam,IND,2018-2019,1539185,49.77,41.60,44.68,53.93,57.58,9,55.55,54,36.18,41.66,51.08,60.97,52.92,49.62
C442_2018,Kayseri,TUR,2018-2019,630138,54.47,53.38,49.40,47.25,61.54,9,58.47,51,43.40,64.50,56.72,44.00,44.04,52.27
C443_2018,Kazan,RUS,2018-2019,947448,64.50,57.00,58.17,46.21,51.93,8,56.24,59,85.34,60.39,54.72,62.43,54.89,58.73
C444_2018,Kermanshah,IRN,2018-2019,1254114,53.71,33.24,37.59,56.46,45.47,7,69.59,52,46.06,54.36,53.97,49.99,45.27,49.20
C445_2018,Khamis Mushait,SAU,2018-2019,983367,49.25,51.55,40.28,49.31,40.79,6,54.53,44,52.42,38.08,60.45,37.26,60.81,48.55
C446_2018,Kharkiv,UKR,2018-2019,532954,53.92,41.15,37.53,49.86,56.70,9,58.71,46,46.34,48.39,56.65,40.96,43.55,47.98
C447_2018,Khartoum,SDN,2018-2019,1435895,55.98,57.52,49.51,44.09,51.89,8,62.51,56,53.55,43.51,47.47,57.10,77.81,54.50
C448_2018,Khulna,BGD,2018-2019,5534079,43.51,50.86,52.55,43.34,59.87,9,58.80,52,11.86,36.48,58.56,45.13,65.24,48.27
C449_2018,Kiel,DEU,2018-2019,975418,66.88,50.36,42.83,62.40,65.97,10,77.03,60,57.63,62.85,55.28,58.97,51.15,58.45
C450_2018,Kiev,UKR,2018-2019,2956706,58.86,35.06,41.87,47.39,62.12,9,48.95,48,65.52,49.45,41.46,52.48,49.65,49.40
C451_2018,Kigali,RWA,2018-2019,1057836,43.35,53.52,47.83,57.54,40.70,6,54.47,50,34.87,54.70,54.35,49.00,48.76,49.57
C452_2018,Kinshasa,COD,2018-2019,13171256,60.29,28.86,59.28,33.75,64.37,10,51.41,56,65.09,63.15,61.28,57.87,69.46,55.45
C453_2018,Kirkuk,IRQ,2018-2019,980857,57.33,55.81,47.99,74.73,59.94,9,59.27,52,52.79,35.29,56.65,48.39,42.96,53.38
C454_2018,Kisangani,COD,2018-2019,1167095,54.04,62.92,18.42,33.39,36.71,6,56.02,44,69.40,28.52,60.01,58.17,56.60,48.02
C455_2018,Kitakyushu,JPN,2018-2019,954381,55.98,57.24,35.79,64.32,46.06,7,57.79,52,64.09,68.45,54.82,61.30,38.23,54.81
C456_2018,Kitwe,ZMB,2018-2019,642221,51.43,54.94,61.69,42.60,33.65,5,57.53,54,63.11,55.27,60.13,41.43,70.16,54.05
C457_2018,Klang,MYS,2018-2019,461208,54.57,43.36,42.80,47.10,63.95,10,50.14,51,49.61,61.78,58.60,58.84,48.24,52.44
C458_2018,Kobe,JPN,2018-2019,1535617,55.17,52.48,46.10,52.21,53.87,8,70.87,60,40.76,36.93,59.33,63.98,46.79,52.33
C459_2018,Kochi,IND,2018-2019,2857515,53.05,47.16,48.61,51.12,51.62,8,64.42,53,43.10,43.27,54.68,46.48,63.72,51.42
C460_2018,Koeln,DEU,2018-2019,1099123,56.44,57.35,46.70,49.78,62.34,9,54.84,50,52.15,42.13,52.34,47.44,61.97,52.70
C461_2018,Kolkata,IND,2018-2019,14680613,49.07,46.69,50.29,47.83,44.77,7,63.03,52,39.41,35.96,59.52,43.44,79.07,51.00
C462_2018,Kollam,IND,2018-2019,1670156,53.73,51.89,52.41,60.18,42.52,6,53.21,54,65.46,57.12,54.91,57.35,68.73,56.38
C463_2018,Konya,TUR,2018-2019,1270652,56.05,54.41,67.25,13.75,58.80,9,53.60,57,55.74,70.14,48.89,51.64,26.55,50.08
C464_2018,Kota,IND,2018-2019,1298540,66.45,44.93,42.82,43.24,46.06,7,59.10,52,94.18,56.59,57.23,54.44,52.17,55.08
C465_2018,Kota Bharu,MYS,2018-2019,333943,64.32,49.47,27.54,53.39,52.41,8,56.05,51,84.51,33.11,59.25,69.53,56.67,54.19
C466_2018,Kottayam,IND,2018-2019,608525,50.94,49.50,51.97,61.14,57.10,9,53.29,53,42.43,52.75,58.71,52.57,41.06,52.05
C467_2018,Kousseri,CMR,2018-2019,405113,57.06,55.88,40.14,41.73,57.19,9,66.00,56,47.98,67.79,49.16,63.08,33.69,52.26
C468_2018,Kowloon,HKG,2018-2019,428842,63.51,55.18,65.59,44.07,59.71,9,58.61,60,72.22,51.54,48.32,56.80,46.23,55.83
C469_2018,Kozhikode,IND,2018-2019,3174933,54.17,48.29,57.58,64.35,40.46,6,54.49,50,67.57,39.28,56.01,39.29,36.76,50.41
C470_2018,Krakow,POL,2018-2019,767178,56.72,44.17,19.31,40.66,76.94,12,62.78,49,30.45,69.58,54.79,66.25,33.91,49.88
C471_2018,Krasnodar,RUS,2018-2019,917855,54.42,46.51,42.42,41.82,60.39,9,72.62,54,30.24,55.67,57.06,47.57,63.83,51.81
C472_2018,Krasnoyarsk,RUS,2018-2019,1110938,48.81,43.86,36.52,54.47,50.71,8,45.68,43,50.03,49.77,55.31,47.87,67.42,50.16
C473_2018,Kuala Lumpur,MYS,2018-2019,7563912,63.96,42.89,40.24,21.01,71.54,11,62.87,51,57.48,68.16,55.12,48.78,31.09,49.92
C474_2018,Kuching,MYS,2018-2019,593304,52.98,56.06,39.57,53.57,58.20,9,62.79,56,37.96,42.98,43.55,65.20,45.82,50.57
C475_2018,Kuerle,CHN,2018-2019,678107,67.66,62.81,44.59,54.41,62.21,9,53.14,51,87.64,57.10,50.62,54.02,47.24,57.38
C476_2018,Kumamoto,JPN,2018-2019,743213,56.20,55.33,38.35,68.61,42.96,6,57.65,44,67.98,30.62,54.83,35.19,49.75,50.13
C477_2018,Kumasi,GHA,2018-2019,3064718,51.16,57.10,47.94,52.34,57.60,9,59.43,56,36.45,52.70,57.20,60.08,76.38,55.72
C478_2018,Kunming,CHN,2018-2019,4230182,57.39,41.40,57.65,42.30,58.49,9,70.03,64,43.64,59.25,54.39,63.35,47.01,53.75
C479_2018,Kunshan,CHN,2018-2019,673413,45.17,58.38,43.39,48.24,46.05,7,51.03,50,38.43,64.74,59.26,54.76,46.86,51.11
C480_2018,Kuwait,KWT,2018-2019,2989270,71.50,46.57,34.38,50.33,88.75,13,67.03,55,58.73,45.35,54.88,64.62,41.55,55.22
C481_2018,Kyoto,JPN,2018-2019,1464601,65.45,48.88,47.32,56.25,63.49,10,54.27,48,78.59,48.55,60.72,41.76,56.14,55.60
C482_2018,Kyzylorda,KAZ,2018-2019,1994905,64.62,62.34,35.99,52.69,64.88,10,52.86,49,76.13,55.30,60.20,58.96,66.12,58.55
C483_2018,La Laguna,MEX,2018-2019,1490477,56.76,54.18,48.05,59.57,50.56,8,56.48,53,63.23,54.58,57.83,53.15,50.79,54.84
C484_2018,La Paz,BOL,2018-2019,1814087,63.04,70.03,41.27,65.48,47.88,7,62.76,53,78.49,77.32,57.05,54.88,50.48,60.56
C485_2018,La Plata,ARG,2018-2019,863806,56.75,46.04,38.74,64.64,68.13,10,52.06,52,50.06,56.80,55.33,65.92,44.56,54.23
C486_2018,Lagos,NGA,2018-2019,13463421,54.87,24.66,19.15,4.51,46.01,7,41.92,30,76.68,45.87,26.86,28.65,13.62,32.79
C487_2018,Lahore,PAK,2018-2019,11738186,61.97,60.98,31.36,36.02,51.86,8,61.08,47,72.97,45.86,51.52,49.52,47.37,50.85
C488_2018,Laiwu,CHN,2018-2019,853214,57.30,56.62,46.12,52.15,63.13,9,55.93,47,52.85,57.40,50.27,38.01,44.98,51.75
C489_2018,Langfang,CHN,2018-2019,691618,37.48,50.97,51.00,50.08,40.75,6,44.21,53,27.47,58.44,57.45,63.17,67.90,51.14
C490_2018,Lanzhou,CHN,2018-2019,2935812,59.23,46.66,32.11,42.06,66.72,10,59.65,52,51.33,64.19,57.85,64.66,67.18,55.24
C491_2018,Lausanne,CHE,2018-2019,429969,73.68,52.75,53.18,48.71,81.12,12,79.61,69,60.32,81.65,69.73,74.81,38.32,64.02
C492_2018,Leeds,GBR,2018-2019,780697,55.65,42.15,31.00,54.18,68.96,10,62.97,44,35.03,68.83,56.28,37.11,81.32,53.78
C493_2018,Leiyang,CHN,2018-2019,758309,55.79,57.07,62.55,62.94,56.74,9,55.86,57,54.78,48.09,57.45,52.90,69.05,57.74
C494_2018,Leon De Los Aldamas,MEX,2018-2019,1779540,52.52,48.18,38.56,33.75,50.98,8,57.31,46,49.26,44.57,48.49,42.54,58.47,47.21
C495_2018,Leshan,CHN,2018-2019,915257,59.11,46.51,46.96,60.36,37.77,6,70.28,54,69.27,50.49,58.82,45.95,58.52,54.49
C496_2018,Lianyungang,CHN,2018-2019,1703203,66.50,59.42,51.10,76.48,67.43,10,73.00,58,59.07,65.13,54.80,50.30,50.66,60.74
C497_2018,Liaocheng,CHN,2018-2019,726082,57.94,47.14,48.46,45.50,54.50,8,51.46,48,67.85,51.14,58.78,43.78,63.09,53.17
C498_2018,Liaoyang,CHN,2018-2019,828495,64.18,50.54,60.55,38.03,61.77,9,59.53,58,71.23,58.10,51.13,54.24,91.25,59.64
C499_2018,Libreville,GAB,2018-2019,813489,55.98,40.42,51.78,63.75,33.80,5,67.93,56,66.20,72.33,56.61,48.38,53.08,55.43
C500_2018,Liling,CHN,2018-2019,722569,57.86,48.76,49.15,57.92,56.72,9,62.10,55,54.75,46.96,60.89,54.02,61.96,55.32
C501_2018,Lille,FRA,2018-2019,1054088,61.87,44.59,20.45,49.13,65.44,10,64.83,45,55.33,61.34,48.14,50.79,51.18,51.12
C502_2018,Lilongwe,MWI,2018-2019,1029638,62.51,63.35,42.54,65.64,66.00,10,63.16,52,58.38,65.06,60.32,48.91,48.37,58.17
C503_2018,Lima,PER,2018-2019,10390607,44.87,17.86,20.08,41.39,22.74,3,38.06,27,73.82,55.15,27.69,21.48,46.24,36.45
C504_2018,Linfen,CHN,2018-2019,790779,62.29,53.15,58.08,49.02,66.67,10,55.50,54,64.71,55.36,53.87,48.56,54.27,55.92
C505_2018,Linhai,CHN,2018-2019,661570,55.09,61.48,58.30,49.02,38.05,6,41.15,51,86.08,46.88,45.05,52.63,32.23,51.09
C506_2018,Linyi Shandong,CHN,2018-2019,1843391,49.83,54.17,56.61,60.62,44.67,7,60.94,57,43.88,48.27,54.82,53.44,60.05,53.75
C507_2018,Lisbon,PRT,2018-2019,2927316,61.24,27.32,36.07,15.76,60.52,9,58.92,51,64.28,43.72,38.25,58.06,45.11,44.80
C508_2018,Liuan,CHN,2018-2019,1063113,67.30,43.87,24.73,41.74,65.05,10,58.77,45,78.09,46.11,48.75,51.40,51.39,50.99
C509_2018,Liupanshui,CHN,2018-2019,965609,41.98,52.46,49.52,61.28,41.35,6,55.24,54,29.34,56.50,51.60,57.48,61.07,51.58
C510_2018,Liuyang,CHN,2018-2019,1020364,65.40,57.51,53.81,63.99,61.23,9,62.10,53,72.88,41.87,51.90,43.38,41.79,55.05
C511_2018,Liuzhou,CHN,2018-2019,2042201,47.75,56.80,53.17,46.98,42.44,6,53.78,53,47.03,49.46,60.57,51.55,35.14,49.69
C512_2018,Liverpool,GBR,2018-2019,893009,60.66,55.93,43.73,60.93,71.22,11,57.26,48,53.50,49.84,56.78,42.82,50.68,54.27
C513_2018,Ljubljana,SVN,2018-2019,680087,66.86,35.72,42.69,44.27,71.52,11,64.20,58,64.87,56.87,51.07,65.71,82.70,57.96
C514_2018,Lodz,POL,2018-2019,596526,55.94,50.05,47.42,48.91,56.51,8,63.63,54,47.68,38.84,50.51,51.24,76.28,53.11
C515_2018,Lokoja,NGA,2018-2019,1745744,55.83,43.76,28.51,42.08,54.01,8,62.91,50,50.56,48.99,55.58,58.07,79.64,52.41
C516_2018,Lome,TGO,2018-2019,9046485,64.74,53.12,59.66,57.93,73.74,11,58.16,48,62.33,60.28,57.37,26.63,75.68,58.49
C517_2018,London,GBR,2018-2019,857496,60.64,46.95,28.89,37.97,62.64,9,60.42,42,58.86,70.83,54.65,37.08,59.08,51.74
C518_2018,Londrina,BRA,2018-2019,3981140,57.74,48.92,35.78,53.16,52.97,8,61.01,46,59.23,64.04,58.41,41.79,53.09,52.84
C519_2018,Los Angeles,USA,2018-2019,7774200,49.40,33.06,29.00,50.64,50.95,8,58.31,41,38.95,60.98,51.12,36.59,27.61,43.72
C520_2018,Luanda,AGO,2018-2019,746640,65.82,64.55,31.85,53.04,78.98,12,58.96,46,59.52,58.87,47.86,48.61,26.50,52.87
C521_2018,Lubango,AGO,2018-2019,298712,47.57,53.48,40.89,46.91,43.91,7,62.75,53,36.06,37.85,54.66,56.57,25.48,45.86
C522_2018,Lublin,POL,2018-2019,2281421,39.85,58.41,43.49,45.87,43.82,7,51.20,51,24.54,65.31,57.66,59.38,51.00,50.07
C523_2018,Lubumbashi,COD,2018-2019,3504506,58.29,47.71,38.20,56.80,54.26,8,60.10,50,60.50,61.13,56.59,50.50,44.32,53.01
C524_2018,Lucknow,IND,2018-2019,1805556,44.40,52.29,37.90,59.92,59.52,9,48.57,48,25.11,70.98,50.74,57.50,46.44,50.90
C525_2018,Ludhiana,IND,2018-2019,924769,61.10,37.97,49.14,59.45,34.72,5,61.87,50,86.72,87.79,46.32,39.86,60.46,56.43
C526_2018,Luohe,CHN,2018-2019,2235708,68.13,44.85,58.39,43.16,59.51,9,63.56,60,81.32,31.23,58.15,58.93,56.81,55.59
C527_2018,Luoyang,CHN,2018-2019,2523844,59.61,51.01,34.93,47.16,44.07,7,54.00,44,80.76,47.45,50.18,43.20,54.46,50.72
C528_2018,Lusaka,ZMB,2018-2019,407181,54.74,51.10,35.66,60.95,55.36,8,63.26,53,45.61,24.67,50.91,59.55,54.68,50.18
C529_2018,Luxembourg,LUX,2018-2019,804426,80.30,51.52,56.06,54.90,83.09,12,85.97,72,71.85,71.16,56.79,72.57,45.54,64.95
C530_2018,Luxor,EGY,2018-2019,1690105,61.99,42.08,44.43,53.63,60.74,9,61.13,49,64.10,57.27,62.27,42.25,65.16,55.31
C531_2018,Luzhou,CHN,2018-2019,953787,61.72,45.17,61.60,53.88,58.34,9,55.35,52,71.47,50.36,59.70,39.43,53.20,54.85
C532_2018,Lyon,FRA,2018-2019,1294190,59.25,46.55,25.75,60.47,68.43,10,59.22,45,50.09,66.40,51.36,50.68,55.78,53.47
C533_2018,Ma'anshan,CHN,2018-2019,6497124,53.31,65.01,32.94,45.32,49.56,7,47.72,46,62.66,39.18,52.47,57.16,54.96,50.70
C534_2018,Maceio,BRA,2018-2019,1675768,65.16,60.29,33.10,31.33,56.19,8,65.52,50,73.78,56.39,55.00,51.43,47.27,53.03
